280.000       115.00    53.000    639.00   1311.00   161.000
280.000      211.000   3320.00   3415.00   367.000   3734.00
280.000      393.000   4114.00   533.000   562.000   603.000
280.000      621.000   6726.00   692.000   73155.0   775.000
280.000      783.000   7928.00   811.000   901.000   913.000
280.000      945.000   964.000  101400.0  102213.0
290.000       117.00    53.000    630.00   1318.00   213.000
290.000      221.000   3314.00   3410.00   363.000   3735.00
290.000      4115.00   592.000   6721.00   73191.0   774.000
290.000      783.000   7916.00   905.000   9420.00   9610.00
290.000      972.000  101400.0  102216.0
300.000       117.00    55.000    623.00   1314.00   161.000
300.000      224.000   3326.00   3417.00   363.000   3735.00
300.000      392.000   401.000   419.000   531.000   541.000
300.000      591.000   622.000   6726.00   73169.0   741.000
300.000      773.000   7919.00   811.000   901.000   912.000
300.000      942.000   966.000   974.000  101400.0  102256.0
310.000       123.00    633.00   1312.00   163.000   221.000
310.000      261.000   3318.00   3412.00   365.000   3740.00
310.000      4116.00   532.000   603.000   622.000   633.000
310.000      6740.00   693.000   713.000   73146.0   741.000
310.000      771.000   781.000   7923.00   903.000   947.000
310.000      964.000  101400.0  102183.0
320.000       119.00    51.000    624.00   123.000   1314.00
320.000      211.000   222.000   3312.00   3410.00   363.000
320.000      3733.00   418.000   461.000   531.000   541.000
320.000      591.000   605.000   627.000   6735.00   73174.0
320.000      774.000   7928.00   904.000   911.000   941.000
320.000      968.000  101400.0  102247.0
330.000       121.00    53.000    630.00   1320.00   163.000
330.000      3320.00   3417.00   364.000   3731.00   401.000
330.000      416.000   591.000   601.000   628.000   6754.00
330.000      691.000   73160.0   774.000   781.000   794.000
330.000      911.000   941.000   967.000   972.000  101400.0
330.000     102299.0
350.000       15.000    510.00    691.00   1330.00   162.000
350.000      213.000   224.000   261.000   3313.00   346.000
350.000      362.000   3713.00   396.000   4131.00   535.000
350.000      624.000   6715.00   692.000   7394.00   7736.00
350.000      781.000   831.000   903.000   917.000   9617.00
350.000      971.000  101400.0  102445.0
360.000       119.00    52.000    640.00   1318.00   163.000
360.000      211.000   224.000   3314.00   3415.00   368.000
360.000      3736.00   401.000   418.000   461.000   531.000
360.000      594.000   624.000   6727.00   711.000   73166.0
360.000      772.000   783.000   796.000   905.000   911.000
360.000      966.000   974.000  101400.0  102276.0
370.000       118.00    54.000    670.00   1328.00   161.000
370.000      213.000  2262.000   3315.00   346.000   362.000
370.000      3711.00   394.000   4127.00   533.000   592.000
370.000      629.000   6711.00   711.000   73135.0   7725.00
370.000      781.000   832.000   914.000   9616.00  101400.0
370.000     102440.0
380.000       113.00    56.000    664.00   122.000   1330.00
380.000      161.000   213.000   222.000   3336.00   346.000
380.000      3722.00   395.000   401.000   4121.00   536.000
380.000      592.000   629.000   672.000   691.000   73113.0
380.000      7735.00   811.000   902.000   911.000   9617.00
380.000     101400.0  102390.0
400.000       111.00    518.00    657.00   1330.00   2210.00
400.000      3334.00   342.000   363.000   379.000   391.000
400.000      402.000   4126.00   532.000   591.000   663.000
400.000      678.000   73111.0   7733.00   902.000   911.000
400.000      9623.00   977.000  101400.0  102709.0
410.000       115.00    512.00    678.00   1331.00   161.000
410.000      216.000   3315.00   3411.00   365.000   3712.00
410.000      391.000   401.000   4123.00   532.000   625.000
410.000      677.000   73148.0   743.000   774.000   781.000
410.000      811.000   832.000   852.000   901.000   913.000
410.000      9610.00  101400.0  102483.0
420.000       111.00    510.00    682.00   122.000   1324.00
420.000      162.000   225.000   3329.00   3414.00   361.000
420.000      378.000   392.000   402.000   4128.00   531.000
420.000      622.000   679.000   694.000   711.000   73122.0
420.000      742.000   776.000   783.000   813.000   832.000
420.000      901.000   918.000   9615.00   971.000  101401.0
420.000     102400.0
430.000       125.00    625.00   1314.00   225.000   3310.00
430.000      3438.00   365.000   3717.00   401.000   4120.00
430.000      461.000   531.000   541.000   623.000   661.000
430.000      6729.00   715.000   73181.0   744.000   7713.00
430.000      781.000   793.000   852.000   912.000   9610.00
430.000      972.000  101414.0  102162.0
450.000       122.00    52.000    639.00   1318.00   162.000
450.000      214.000   3317.00   3419.00   3727.00   396.000
450.000      4124.00   502.000   511.000   532.000   591.000
450.000      602.000   631.000   6746.00   7118.00   7397.00
450.000      741.000   7711.00   783.000   7911.00   811.000
450.000      915.000   968.000   973.000  101400.0  102126.0
460.000       115.00    639.00   123.000   1315.00   162.000
460.000      213.000   225.000   3310.00   3421.00   369.000
460.000      3725.00   392.000   402.000   4132.00   503.000
460.000      534.000   593.000   602.000   623.000   6757.00
460.000      715.000   726.000   7357.00   746.000   779.000
460.000      782.000   8030.00   919.000   9615.00   974.000
460.000     101400.0  102110.0
470.000       119.00    52.000    634.00   121.000   1323.00
470.000      165.000   212.000   3327.00   346.000   369.000
470.000      3717.00   395.000   4123.00   501.000   512.000
470.000      532.000   601.000   622.000   661.000   6728.00
470.000      7127.00   7218.00   7382.00   742.000   7720.00
470.000      784.000   798.000   904.000   9110.00   941.000
470.000      969.000   976.000  101400.0  102163.0
490.000       122.00    52.000    643.00   1330.00   163.000
490.000      212.000   221.000   3328.00   3429.00   366.000
490.000      3736.00   393.000   4114.00   511.000   531.000
490.000      541.000   591.000   603.000   6754.00   692.000
490.000      712.000   7367.00   741.000   7729.00   783.000
490.000      902.000   912.000   9610.00   971.000  101400.0
490.000     102293.0
510.000       117.00    510.00    635.00   1327.00   161.000
510.000      211.000   221.000   3319.00   349.000   365.000
510.000      3719.00   4117.00   461.000   595.000   6733.00
510.000      712.000   7391.00   7787.00   842.000   917.000
510.000      9611.00   977.000  101400.0  102468.0
530.000       116.00    623.00   1330.00   161.000   213.000
530.000      222.000   261.000   3344.00   3429.00   366.000
530.000      3716.00   401.000   4118.00   461.000   512.000
530.000      533.000   561.000   602.000   625.000   631.000
530.000      6779.00   717.000   7368.00   7730.00   782.000
530.000      812.000   901.000   9125.00   941.000   961.000 
530.000      971.000  101402.0  102476.0
550.000       114.00    52.000    653.00   121.000   1322.00
550.000      211.000   221.000   3333.00   3421.00   369.000
550.000      3721.00   394.000   402.000   4128.00   531.000
550.000      562.000   592.000   602.000   624.000   631.000
550.000      6763.00   691.000   718.000   7341.00   7738.00
550.000      783.000   811.000   901.000   916.000   9610.00
550.000      974.000  101400.0  102266.0
560.000       113.00    57.000    631.00   1323.00   161.000
560.000      211.000   3347.00   3442.00   366.000   3720.00
560.000      393.000   401.000   4125.00   531.000   604.000
560.000      623.000   632.000   6743.00   693.000   717.000
560.000      7348.00   7748.00   782.000   811.000   915.000
560.000      9612.00   972.000  101400.0  102333.0
570.000       111.00    51.000    634.00   1328.00   161.000
570.000      212.000   221.000   3336.00   3480.00   362.000
570.000      3728.00   393.000   401.000   4121.00   461.000
570.000      532.000   591.000   601.000   623.000   6750.00
570.000      7355.00   7711.00   784.000   791.000   902.000
570.000      9111.00   941.000   968.000   973.000  101400.0
570.000     102206.0
580.000       110.00    622.00   1321.00   162.000   227.000
580.000      3311.00   34120.0   367.000   3716.00   402.000
580.000      4116.00   501.000   531.000   541.000   561.000
580.000      593.000   628.000   661.000   6744.00   711.000
580.000      7357.00   744.000   7718.00   915.000   9613.00
580.000      9712.00  101400.0  102126.0
590.000       112.00    623.00   1312.00   211.000   224.000
590.000      333.000   34107.0   365.000   3720.00   403.000
590.000      4118.00   461.000   531.000   555.000   563.000
590.000      591.000   6212.00   6737.00   705.000   7373.00
590.000      741.000   7721.00   781.000   851.000   919.000
590.000      9616.00   9710.00  101400.0  102120.0
595.000       14.000    59.000    616.00   1318.00   161.000
595.000      221.000   333.000   34113.0   363.000   379.000
595.000      405.000   4141.00   516.000   531.000   542.000
595.000      591.000   6033.00   623.000   6730.00   711.000
595.000      726.000   7346.00   7724.00   782.000   906.000
595.000      9111.00   9611.00   972.000  101400.0  102138.0
0.00000     -505.170  -515.930  -528.950  -5310.49  -549.460  -559.340
0.00000     -569.320  -570.600  -580.600  -591.000  -600.600  -611.000
0.00000     -6313911  -642.000  -6562.00
10.0000     -505.130  -515.910  -526.990  -538.560  -547.430  -557.330
10.0000     -567.310  -570.600  -580.600  -591.000  -600.600  -611.000
10.0000     -6313911  -642.000  -6536.00
20.0000     -505.120  -515.880  -526.520  -538.030  -546.950  -556.860
20.0000     -566.850  -570.600  -580.600  -591.000  -600.600  -611.000
20.0000     -6313911  -642.000  -6548.00
30.0000     -505.090  -515.900  -526.530  -537.950  -546.960  -556.870
30.0000     -566.860  -570.600  -580.600  -591.000  -600.600  -611.000
30.0000     -6313911  -642.000  -6593.00
40.0000     -505.070  -515.870  -528.590  -5310.07  -549.020  -558.950
40.0000     -568.930  -570.600  -580.600  -591.000  -600.600  -611.000
40.0000     -6313911  -642.000  -65101.0
50.0000     -505.080  -515.910  -526.314  -537.240  -546.810  -556.710
50.0000     -566.690  -570.600  -580.600  -591.000  -600.600  -611.000
50.0000     -6313911  -642.000  -65106.0
60.0000     -505.020  -515.930  -526.320  -537.340  -546.870  -556.770
60.0000     -566.760  -570.600  -580.600  -591.000  -600.600  -611.000
60.0000     -6313911  -642.000  -65191.0
70.0000     -505.100  -515.820  -527.489  -538.470  -548.060  -557.960
70.0000     -567.950  -570.600  -580.600  -591.000  -600.600  -611.000
70.0000     -6313911  -642.000  -65205.0
80.0000     -505.020  -515.910  -528.742  -539.990  -549.570  -559.470
80.0000     -569.450  -570.600  -580.600  -591.000  -600.600  -611.000
80.0000     -6313911  -642.000  -65542.0
90.0000     -505.030  -515.890  -527.380  -538.405  -547.920  -557.820
90.0000     -567.820  -570.600  -580.600  -591.000  -600.600  -611.000
90.0000     -6313911  -642.000  -65239.0
100.000     -505.100  -515.880  -526.642  -537.757  -547.150  -557.050
100.000     -567.040  -570.600  -580.600  -591.000  -600.600  -611.000
100.000     -6313911  -642.000  -65190.0
110.000     -505.030  -515.930  -528.071  -538.780  -548.530  -558.440
110.000     -568.430  -570.600  -580.600  -591.000  -600.600  -611.000
110.000     -6313911  -642.000  -65292.0
120.000     -505.020  -515.950  -526.997  -537.770  -547.490  -557.400
120.000     -567.390  -570.600  -580.600  -591.000  -600.600  -611.000
120.000     -6313911  -642.000  -65232.0
130.000     -505.020  -516.040  -528.280  -5310.06  -549.040  -558.890
130.000     -568.890  -570.600  -580.600  -591.000  -600.600  -611.000
130.000     -6313911  -642.000  -65169.0
140.000     -505.030  -516.070  -526.720  -538.300  -547.400  -557.290
140.000     -567.270  -570.600  -580.600  -591.000  -600.600  -611.000
140.000     -6313911  -642.000  -65138.0
150.000     -505.030  -515.920  -527.000  -538.540  -547.600  -557.510
150.000     -567.490  -570.600  -580.600  -591.000  -600.600  -611.000
150.000     -6313911  -642.000  -65172.0
160.000     -505.030  -515.890  -528.700  -5310.31  -549.320  -559.230
160.000     -569.210  -570.600  -580.600  -591.000  -600.600  -611.000
160.000     -6313911  -642.000  -65205.0
170.000     -505.030  -515.900  -527.050  -538.630  -547.690  -557.590
170.000     -567.570  -570.600  -580.600  -591.000  -600.600  -611.000
170.000     -6313911  -642.000  -65278.0
175.000     -505.020  -516.060  -528.540  -5310.43  -549.460  -559.320
175.000     -569.300  -570.600  -580.600  -591.000  -600.600  -611.000
175.000     -6313911  -642.000  -65302.0
180.000     -505.020  -515.900  -526.510  -538.170  -547.220  -557.120
180.000     -567.100  -570.600  -580.600  -591.000  -600.600  -611.000
180.000     -6313911  -642.000  -65276.0
185.000     -505.030  -516.020  -528.710  -5310.47  -549.590  -559.450
185.000     -569.440  -570.600  -580.600  -591.000  -600.600  -611.000
185.000     -6313911  -642.000  -65235.0
190.000     -505.080  -515.910  -528.270  -539.900  -548.930  -558.810
190.000     -568.800  -570.600  -580.600  -591.000  -600.600  -611.000
190.000     -6313911  -642.000  -65235.0
195.000     -505.030  -516.030  -528.260  -539.590  -548.660  -558.600
195.000     -568.590  -570.600  -580.600  -591.000  -600.600  -611.000
195.000     -6313911  -642.000  -65123.0
200.000     -505.100  -515.830  -526.640  -538.010  -546.990  -556.870
200.000     -566.860  -570.600  -580.600  -591.000  -600.600  -611.000
200.000     -6313911  -642.000  -65170.0
210.000     -505.030  -515.790  -528.860  -5310.13  -549.100  -559.000
210.000     -568.990  -570.600  -580.600  -591.000  -600.600  -611.000
210.000     -6313911  -642.000  -65124.0
220.000     -505.030  -515.700  -527.500  -538.790  -547.760  -557.650
220.000     -567.640  -570.600  -580.600  -591.000  -600.600  -611.000
220.000     -6313911  -642.000  -65116.0
260.000     -505.080  -515.790  -529.200  -5310.56  -549.490  -559.390
260.000     -569.370  -570.600  -580.600  -591.000  -600.600  -611.000
260.000     -6313911  -642.000  -65208.0
270.000     -505.100  -515.860  -527.380  -538.740  -547.680  -557.570
270.000     -567.550  -570.600  -580.600  -591.000  -600.600  -611.000
270.000     -6313911  -642.000  -65451.0
280.000     -505.140  -515.830  -526.730  -537.950  -546.980  -556.890
280.000     -566.870  -570.600  -580.600  -591.000  -600.600  -611.000
280.000     -6313911  -642.000  -65213.0
290.000     -505.090  -515.750  -528.440  -539.770  -548.730  -558.630
290.000     -568.620  -570.600  -580.600  -591.000  -600.600  -611.000
290.000     -6313911  -642.000  -65216.0
300.000     -505.080  -515.760  -528.750  -5310.08  -549.080  -558.980
300.000     -568.960  -570.600  -580.600  -591.000  -600.600  -611.000
300.000     -6313911  -642.000  -65256.0
310.000     -505.140  -515.790  -528.450  -539.860  -548.780  -558.680
310.000     -568.660  -570.600  -580.600  -591.000  -600.600  -611.000
310.000     -6313911  -642.000  -65183.0
320.000     -505.100  -515.800  -528.290  -539.610  -548.580  -558.500
320.000     -568.480  -570.600  -580.600  -591.000  -600.600  -611.000
320.000     -6313911  -642.000  -65247.0
330.000     -505.070  -515.710  -527.550  -538.790  -547.770  -557.670
330.000     -567.650  -570.600  -580.600  -591.000  -600.600  -611.000
330.000     -6313911  -642.000  -65299.0
350.000     -505.140  -515.860  -528.880  -5310.24  -549.190  -559.090
350.000     -569.090  -570.600  -580.600  -591.000  -600.600  -611.000
350.000     -6313911  -642.000  -65445.0
360.000     -505.060  -515.780  -528.760  -5310.12  -549.040  -558.940
360.000     -568.940  -570.600  -580.600  -591.000  -600.600  -611.000
360.000     -6313911  -642.000  -65276.0
370.000     -505.060  -515.800  -528.830  -5310.15  -549.100  -559.010
370.000     -569.010  -570.600  -580.600  -591.000  -600.600  -611.000
370.000     -6313911  -642.000  -65440.0
380.000     -505.110  -515.820  -528.850  -5310.26  -549.140  -559.030
380.000     -569.030  -570.600  -580.600  -591.000  -600.600  -611.000
380.000     -6313911  -642.000  -65390.0
400.000     -505.090  -515.780  -526.530  -537.890  -546.810  -556.710
400.000     -566.700  -570.600  -580.600  -591.000  -600.600  -611.000
400.000     -6313911  -642.000  -65709.0
410.000     -505.060  -515.730  -529.170  -5310.53  -549.460  -559.360
410.000     -569.350  -570.600  -580.600  -591.000  -600.600  -611.000
410.000     -6313911  -642.000  -65483.0
420.000     -505.060  -515.790  -528.860  -5310.25  -549.180  -559.070
420.000     -569.060  -570.600  -580.600  -591.000  -600.600  -611.000
420.000     -6313911  -642.000  -65401.0
430.000     -505.010  -515.700  -528.440  -539.820  -548.780  -558.680
430.000     -568.680  -570.600  -580.600  -591.000  -600.600  -611.000
430.000     -6313911  -642.000  -65162.0
450.000     -505.010  -515.800  -528.520  -5310.06  -549.200  -559.050
450.000     -569.050  -570.600  -580.600  -591.000  -600.600  -611.000
450.000     -6313911  -642.000  -65125.0
460.000     -505.020  -515.810  -528.890  -5310.47  -549.540  -559.400
460.000     -569.400  -570.600  -580.600  -591.000  -600.600  -611.000
460.000     -6313911  -642.000  -65110.0
470.000     -505.030  -515.870  -528.860  -5310.37  -549.410  -559.280
470.000     -569.280  -570.600  -580.600  -591.000  -600.600  -611.000
470.000     -6313911  -642.000  -65163.0
490.000     -505.400  -516.210  -528.610  -5310.25  -548.970  -558.790
490.000     -568.790  -570.600  -580.600  -591.000  -600.600  -611.000
490.000     -6313911  -642.000  -65293.0
510.000     -505.040  -515.750  -528.700  -5310.01  -548.960  -558.860
510.000     -568.860  -570.600  -580.600  -591.000  -600.600  -611.000
510.000     -6313911  -642.000  -65468.0
530.000     -505.010  -516.230  -528.260  -539.590  -548.660  -558.600
530.000     -568.590  -570.600  -580.600  -591.000  -600.600  -611.000
530.000     -6313911  -642.000  -65476.0
550.000     -504.985  -515.707  -528.434  -539.814  -548.722  -558.663
550.000     -568.655  -570.600  -580.600  -591.000  -600.600  -611.000
550.000     -6313911  -642.000  -65266.0
560.000     -505.027  -515.797  -528.697  -5310.16  -548.987  -558.926
560.000     -568.923  -570.600  -580.600  -591.000  -600.600  -611.000
560.000     -6313911  -642.000  -65333.0
570.000     -505.057  -515.753  -528.894  -5310.33  -549.151  -559.078
570.000     -569.078  -570.600  -580.600  -591.000  -600.600  -611.000
570.000     -6313911  -642.000  -65206.0
580.000     -505.113  -515.289  -528.394  -539.817  -548.699  -558.556
580.000     -568.550  -570.600  -580.600  -591.000  -600.600  -611.000
580.000     -6313911  -642.000  -65126.0
590.000     -505.041  -515.747  -528.555  -539.676  -548.825  -558.690
590.000     -568.690  -570.600  -580.600  -591.000  -600.600  -611.000
590.000     -6313911  -642.000  -65120.0
595.000     -505.039  -515.679  -528.581  -539.703  -548.885  -558.747
595.000     -568.747  -570.600  -580.600  -591.000  -600.600  -611.000
595.000     -6313911  -642.000  -65138.0
